"","x1","x2"
"705",1312,0.00214765299080211
"706",1311,0.00213312480391711
"707",1310,0.00211820667230072
"708",1309,0.00209850989549963
"709",1308,0.00207816080091114
"710",1307,0.00205718165573518
"711",1306,0.00203559528616362
"712",1305,0.00201342503526894
"713",1304,0.00198100464078879
"714",1303,0.00194756347196605
"715",1302,0.00191317125414144
"716",1301,0.00187789874743038
"717",1300,0.00184181750644199
"718",1299,0.00181118403509726
"719",1298,0.00178008092328102
"720",1297,0.00174855014043287
"721",1296,0.00171663362315815
"722",1295,0.00168437318442211
"723",1294,0.00166975487653335
"724",1293,0.00165507912530722
"725",1292,0.00164034968952964
"726",1291,0.00162557031259707
"727",1290,0.0016107447209936
"728",1289,0.00160248967759023
"729",1288,0.00159422214842555
"730",1287,0.00158594276473332
"731",1286,0.00157765215569896
"732",1285,0.00156935094838393
"733",1284,0.00156103976765088
"734",1283,0.00155271923608952
"735",1282,0.00154438997394333
"736",1281,0.00153605259903695
"737",1280,0.00152770772670455
"738",1279,0.00150765310491742
"739",1278,0.0014875672295064
"740",1277,0.00146745841570963
"741",1276,0.00144733488070786
"742",1275,0.00142720473848801
"743",1274,0.00138360475179003
"744",1273,0.00134009073525966
"745",1272,0.00129673955477826
"746",1271,0.00125362517832114
"747",1270,0.00121081849936874
"748",1269,0.00117001142499812
"749",1268,0.00112960862832569
"750",1267,0.00108966435091896
"751",1266,0.00105022977862258
"752",1265,0.00101135297690083
"753",1264,0.000995968596019174
"754",1263,0.000980683407819862
"755",1262,0.000965500060142164
"756",1261,0.000950421118337017
"757",1260,0.000935449065144482
"758",1259,0.000930978653439269
"759",1258,0.000926518141629898
"760",1257,0.000922067592397166
"761",1256,0.000917627067752255
"762",1255,0.000913196629036903
"763",1254,0.000916149131178359
"764",1253,0.000919106124990502
"765",1252,0.000922067592397166
"766",1251,0.000925033515189969
"767",1250,0.000928003875028297
"768",1249,0.000930978653439269
"769",1248,0.000933957831817727
"770",1247,0.00093694139142623
"771",1246,0.000939929313395026
"772",1245,0.000942921578722059
"773",1244,0.000942997772814576
"774",1243,0.000943075005714593
"775",1242,0.000943153275670403
"776",1241,0.000943232580907272
"777",1240,0.000943312919627499
"778",1239,0.00094173659654292
"779",1238,0.000940162036423156
"780",1237,0.000938589252436828
"781",1236,0.000937018257673703
"782",1235,0.000935449065144482
"783",1234,0.000934035030645572
"784",1233,0.000932623477697968
"785",1232,0.000931214412167397
"786",1231,0.000929807839840689
"787",1230,0.00092840376642598
"788",1229,0.000926836603248146
"789",1228,0.000925271262272654
"790",1227,0.000923707756346211
"791",1226,0.000922146098235992
"792",1225,0.000920586300629443
"793",1224,0.000920664967222769
"794",1223,0.000920744707721166
"795",1222,0.000920825520373534
"796",1221,0.000920907403405717
"797",1220,0.000920990355020567
"798",1219,0.000928321670411142
"799",1218,0.000935683313998522
"800",1217,0.000943075005714593
"801",1216,0.000950496459121684
"802",1215,0.00095794738139704
"803",1214,0.000976117591941873
"804",1213,0.000994435569193418
"805",1212,0.0010128967661877
"806",1211,0.00103149646525536
"807",1210,0.00105022977862258
"808",1209,0.0010690320982867
"809",1208,0.00108796373709471
"810",1207,0.00110701942947936
"811",1206,0.00112619373437766
"812",1205,0.00114548103640276
"813",1204,0.00115518733158353
"814",1203,0.00116491816523959
"815",1202,0.00117467277595807
"816",1201,0.00118445039238309
"817",1200,0.00119425023328597
"818",1199,0.00119098119889334
"819",1198,0.00118771457549316
"820",1197,0.00118445039238309
"821",1196,0.00118118867874011
"822",1195,0.00117792946362021
"823",1194,0.00116013824751801
"824",1193,0.00114244103159642
"825",1192,0.00112484250915132
"826",1191,0.00110734723128051
"827",1190,0.00108995960602238
"828",1189,0.00105682182969291
"829",1188,0.00102407110096984
"830",1187,0.000991734470730355
"831",1186,0.000959837403414844
"832",1185,0.00092840376642598
"833",1184,0.000882895473578818
"834",1183,0.000838510475761591
"835",1182,0.000795306443436294
"836",1181,0.00075333356015029
"837",1180,0.000712634650335515
"838",1179,0.000680559938629348
"839",1178,0.0006493520252924
"840",1177,0.000619025598815202
"841",1176,0.000589592366979987
"842",1175,0.000561061151417218
"843",1174,0.000553382194264496
"844",1173,0.000545775697252854
"845",1172,0.000538241646556163
"846",1171,0.000530780012824338
"847",1170,0.000523390751439626
"848",1169,0.000523290157811254
"849",1168,0.000523190983516148
"850",1167,0.00052309322976914
"851",1166,0.000522996897767699
"852",1165,0.000522901988691911
"853",1164,0.000521932713283902
"854",1163,0.000520966306206651
"855",1162,0.000520002765151478
"856",1161,0.000519042087764358
"857",1160,0.000518084271646274
"858",1159,0.000515871233844039
"859",1158,0.00051366542098941
"860",1157,0.000511466838515274
"861",1156,0.000509275491559425
"862",1155,0.000507091384966018
"863",1154,0.000507282499526566
"864",1153,0.000507479300582873
"865",1152,0.000507681778781875
"866",1151,0.000507889924500896
"867",1150,0.000508103727848137
"868",1149,0.000510193112699372
"869",1148,0.000512288275062141
"870",1147,0.000514389215595401
"871",1146,0.000516495934865383
"872",1145,0.000518608433345213
"873",1144,0.000521897098382038
"874",1143,0.000525200185256021
"875",1142,0.000528517680239108
"876",1141,0.000531849568656246
"877",1140,0.000535195834879814
"878",1139,0.000541583229675021
"879",1138,0.000548024044284213
"880",1137,0.000554518306202377
"881",1136,0.000561066034429353
"882",1135,0.000567667239343503
